,days_past_due,principal_balance,principal_paid
46694,60,21805.0,3795.0
46695,0,0.0,15000.0
46696,1429,0.0,2641.98
46697,60,6388.29,3536.71
46698,0,0.0,6000.0
46699,0,0.0,35000.0
46700,333,0.0,5210.39
46701,547,0.0,2634.04
46702,0,0.0,14975.0
46703,0,0.0,10000.0
46704,0,0.0,25000.0
46705,0,0.0,9950.0
46706,60,21856.44,5743.56
46707,272,0.0,3889.3
46708,0,0.0,17625.0
46709,0,0.0,6000.0
46710,60,6832.11,5167.89
46711,90,14787.4,1487.6
46712,0,0.0,12000.0
46713,333,0.0,2382.06
46714,0,0.0,6000.0
46715,698,0.0,3965.53
46716,0,0.0,9000.0
46717,60,2491.37,2508.63
46718,0,0.0,35000.0
46719,0,0.0,35000.0
46720,0,0.0,18000.0
46721,60,6740.36,2859.64
46722,1886,0.0,437.1
46723,29,2423.0,577.0
46724,790,0.0,2597.73
46725,60,14113.24,2886.76
46726,0,0.0,24375.0
46727,0,0.0,15000.0
46728,0,0.0,20000.0
46729,29,2391.74,7608.26
46730,60,549.77,9450.23
46731,0,0.0,20000.0
46732,29,1371.36,16628.64
46733,0,0.0,10000.0
46734,0,0.0,30000.0
46735,29,20648.22,3351.78
46736,1003,0.0,1894.03
46737,60,16152.52,3847.48
46738,0,0.0,2075.0
46739,1125,0.0,5700.08
46740,29,24770.65,10229.35
46741,29,11097.5,902.5
46742,0,0.0,14825.0
46743,851,0.0,3602.35
46744,60,2107.02,3892.98
46745,60,7478.25,6521.75
46746,60,8452.2,1547.8
46747,29,12075.61,2924.39
46748,60,4105.74,1894.26
46749,0,0.0,12000.0
46750,60,2854.56,145.44
46751,0,0.0,7000.0
46752,0,0.0,10000.0
46753,60,18930.64,1069.36
46754,547,0.0,1657.68
46755,0,0.0,25000.0
46756,0,0.0,6000.0
46757,60,12665.06,934.94
46758,60,1475.22,524.78
46759,0,0.0,5000.0
46760,0,0.0,15000.0
46761,60,5700.09,299.91
46762,60,19066.5,933.5
46763,29,17815.68,2184.32
46764,0,0.0,15000.0
46765,0,0.0,12000.0
46766,0,0.0,15625.0
46767,0,0.0,14075.0
46768,606,0.0,4662.68
46769,60,3495.61,504.39
46770,29,10565.68,3484.32
46771,0,0.0,35000.0
46772,60,3072.96,927.04
46773,0,0.0,22000.0
46774,0,0.0,5750.0
46775,60,32886.62,2313.38
46776,29,52.43,14947.57
46777,0,0.0,6000.0
46778,0,0.0,2000.0
46779,0,0.0,2000.0
46780,182,10408.54,3141.46
46781,60,4625.4,749.6
46782,547,0.0,9481.75
46783,29,34687.34,5312.66
46784,90,4043.97,7956.03
46785,60,1073.91,6926.09
46786,0,0.0,30000.0
46787,0,0.0,8000.0
46788,29,660.33,9339.67
46789,0,0.0,8275.0
46790,2128,0.0,1631.87
46791,0,0.0,11000.0
46792,0,0.0,9100.0
46793,29,7639.26,4360.74
46794,29,7757.92,2242.08
46795,29,2696.83,1303.17
46796,29,595.47,4404.53
46797,0,0.0,9600.0
46798,60,18511.97,488.02
46799,60,6172.33,14827.67
46800,151,18654.36,1345.64
46801,29,3650.86,1349.14
46802,60,261.09,7738.91
46803,0,0.0,5000.0
46804,0,0.0,20000.0
46805,0,0.0,7500.0
46806,60,2263.5,5736.5
46807,60,22173.3,5826.7
46808,0,0.0,20000.0
46809,0,0.0,16000.0
46810,0,0.0,30000.0
46811,60,34230.08,769.92
46812,0,0.0,10000.0
46813,29,1878.17,621.83
46814,0,0.0,35000.0
46815,60,16449.62,7550.38
46816,0,0.0,18700.0
46817,0,0.0,15000.0
46818,60,11118.67,1881.33
46819,0,0.0,8500.0
46820,60,479.17,720.83
46821,60,10000.0,0.0
46822,29,13705.01,7294.99
46823,0,0.0,10000.0
46824,60,7046.45,7953.55
46825,0,0.0,18000.0
46826,0,0.0,26200.0
46827,60,19332.26,667.74
46828,0,0.0,6025.0
46829,0,0.0,10000.0
46830,60,17064.72,2935.28
46831,60,473.92,3126.08
46832,728,0.0,4200.6
46833,60,122.5,3877.5
46834,0,0.0,12000.0
46835,60,8911.06,1088.94
46836,60,19985.29,514.71
46837,0,0.0,20000.0
46838,0,0.0,10000.0
46839,637,0.0,1231.6
46840,60,12521.99,12478.01
46841,0,0.0,10000.0
46842,210,0.0,8482.73
46843,60,6115.38,8884.62
46844,60,17097.99,2902.01
46845,0,0.0,15400.0
46846,60,26898.22,5501.78
46847,820,0.0,1928.25
46848,60,1095.36,504.64
46849,0,0.0,6000.0
46850,29,4612.99,387.01
46851,0,0.0,12250.0
46852,60,4993.07,2256.93
46853,60,10236.31,9763.69
46854,60,9880.95,7719.05
46855,60,24357.87,642.13
46856,60,29608.27,391.73
46857,60,4760.74,8189.26
46858,60,40000.0,0.0
46859,0,0.0,5000.0
46860,60,18092.54,4107.46
46861,29,9054.22,945.78
46862,60,14030.22,10969.78
46863,0,0.0,18000.0
46864,60,32732.76,2267.24
46865,60,16157.93,842.07
46866,60,10296.17,5703.83
46867,60,6660.14,1339.86
46868,60,8582.29,5417.71
46869,547,0.0,1520.68
46870,0,0.0,12000.0
46871,0,0.0,9000.0
46872,60,16150.53,2849.47
46873,1094,0.0,230.92
46874,29,0.0,8985.15
46875,0,0.0,3500.0
46876,29,18401.56,8598.44
46877,0,0.0,21000.0
46878,29,2901.2,1298.8
46879,60,1468.49,31.51
46880,0,0.0,8000.0
46881,60,7469.32,5880.68
46882,29,21754.49,11845.51
46883,0,0.0,3600.0
46884,60,122.94,5077.06
46885,0,0.0,12000.0
46886,0,0.0,10000.0
46887,912,0.0,2589.95
46888,0,0.0,28000.0
46889,0,0.0,5100.0
46890,0,0.0,5000.0
46891,0,0.0,18000.0
46892,1186,0.0,190.79
46893,0,0.0,34999.99
46894,0,0.0,20975.0
46895,0,0.0,15000.0
46896,0,0.0,5000.0
46897,29,39005.15,994.85
46898,60,1358.98,13641.02
46899,60,27249.95,3750.05
46900,0,0.0,14400.0
46901,60,4033.47,1216.53
46902,241,0.0,8279.63
46903,0,0.0,28000.0
46904,0,0.0,2800.0
46905,0,0.0,35000.0
46906,333,0.0,10376.28
46907,60,11425.4,8574.6
46908,516,0.0,268.24
46909,0,0.0,4225.0
46910,0,0.0,29400.0
46911,1551,0.0,4050.8
46912,60,19646.09,3353.91
46913,0,0.0,3000.0
46914,0,0.0,10000.0
46915,0,0.0,12000.0
46916,0,0.0,22000.0
46917,60,1793.46,706.54
46918,0,0.0,15000.0
46919,0,0.0,27000.0
46920,0,0.0,21000.0
46921,0,0.0,11200.0
46922,29,15773.53,24226.47
46923,0,0.0,16000.0
46924,60,5635.91,2764.09
46925,0,0.0,19350.0
46926,0,0.0,15000.0
46927,0,0.0,6000.0
46928,60,7114.47,7885.53
46929,29,1286.26,8313.74
46930,60,1193.62,606.38
46931,60,5900.64,1299.36
46932,1459,0.0,9594.22
46933,60,845.77,5179.23
46934,0,0.0,3500.0
46935,0,0.0,6300.0
46936,29,18259.87,1740.13
46937,60,2894.16,3605.84
46938,60,22839.17,12160.83
46939,606,0.0,2987.17
46940,0,0.0,9000.0
46941,29,19787.75,4212.25
46942,29,9748.91,6251.09
46943,60,9833.3,6166.7
46944,60,9743.14,256.86
46945,151,31299.4,3700.6
46946,0,0.0,20000.0
46947,29,1457.92,4042.08
46948,0,0.0,7000.0
46949,29,28093.76,6906.24
46950,0,0.0,6000.0
46951,0,0.0,7450.0
46952,29,9483.05,16366.95
46953,0,0.0,3975.0
46954,0,0.0,15000.0
46955,29,18597.55,6602.45
46956,0,0.0,7625.0
46957,0,0.0,40000.0
46958,60,1337.89,462.11
46959,29,3983.17,1416.83
46960,0,0.0,5950.0
46961,60,6817.94,2282.06
46962,0,0.0,20000.0
46963,29,18756.83,1243.17
46964,60,1722.62,5477.38
46965,29,5478.42,1721.58
46966,60,5734.35,9265.65
46967,60,5600.0,0.0
46968,29,20648.22,3351.78
46969,182,0.0,1931.32
46970,29,3157.6,18567.4
46971,60,19055.93,894.07
46972,0,0.0,5000.0
46973,0,0.0,7200.0
46974,0,0.0,35000.0
46975,0,0.0,20000.0
46976,0,0.0,16500.0
46977,272,0.0,66.44
46978,29,8574.69,1825.31
46979,60,3851.05,1148.95
46980,0,0.0,4775.0
46981,881,0.0,1006.14
46982,60,17150.5,10824.5
46983,60,6021.66,7978.34
46984,60,25000.0,0.0
46985,1429,0.0,670.36
46986,0,0.0,21000.0
46987,29,14164.06,335.94
46988,60,2965.46,21034.54
46989,121,7043.63,4956.37
46990,0,0.0,2500.0
46991,0,0.0,8475.0
46992,60,9298.14,1901.86
46993,881,0.0,7801.14
46994,60,2180.16,819.84
46995,29,4735.2,20214.8
46996,363,0.0,1644.76
46997,60,13973.3,9226.7
46998,241,0.0,1909.5
46999,0,0.0,6000.0
47000,728,0.0,1446.94
47001,1033,0.0,15209.66
47002,0,0.0,8000.0
47003,0,0.0,6000.0
47004,29,13839.02,1160.98
47005,60,3087.01,3412.99
47006,29,10088.79,1111.21
47007,60,13368.06,11631.94
47008,0,0.0,12000.0
47009,60,14806.64,193.36
47010,60,30623.09,4376.91
47011,29,26058.7,1441.3
47012,29,1004.62,495.38
47013,0,0.0,5000.0
47014,241,0.0,2671.02
47015,60,2889.28,4310.72
47016,0,0.0,12000.0
47017,1612,0.0,1289.93
47018,29,3162.13,8837.87
47019,0,0.0,9725.0
47020,0,0.0,18400.0
47021,0,0.0,35000.0
47022,29,1772.3,727.7
47023,698,0.0,846.31
47024,29,19661.97,5338.03
47025,0,0.0,16000.0
47026,0,0.0,8000.0
47027,60,27072.64,12927.36
47028,29,2652.39,347.61
47029,394,0.0,5387.11
47030,60,4417.16,1582.84
47031,60,5735.68,19264.32
47032,0,0.0,10000.0
47033,60,26610.2,3389.8
47034,0,0.0,2000.0
47035,60,809.01,5590.99
47036,60,7800.0,0.0
47037,29,14245.97,15004.03
47038,60,8125.68,1874.32
47039,0,0.0,24000.0
47040,0,0.0,5000.0
47041,455,0.0,7713.33
47042,60,6765.3,7959.7
47043,0,0.0,10000.0
47044,29,10999.65,1000.35
47045,60,8177.46,3822.54
47046,29,17581.75,13218.25
47047,60,10086.28,3763.72
47048,0,0.0,9600.0
47049,363,0.0,11035.63
47050,0,0.0,10000.0
47051,29,9202.1,2797.9
47052,60,5924.01,2075.99
47053,0,0.0,29850.0
47054,547,0.0,11753.53
47055,0,0.0,10000.0
47056,60,15371.69,12628.31
47057,0,0.0,20000.0
47058,60,4164.91,1635.09
47059,0,0.0,7575.0
47060,0,0.0,14000.0
47061,0,0.0,18000.0
47062,60,6395.71,13604.29
47063,0,0.0,7175.0
47064,0,0.0,13225.0
47065,60,1639.04,360.96
47066,29,7461.72,5938.28
47067,29,4477.0,323.0
47068,90,23299.07,4700.93
47069,60,5681.79,10318.21
47070,60,25330.12,6669.88
47071,29,1377.24,2622.76
47072,60,35000.0,0.0
47073,0,0.0,8000.0
47074,29,31500.0,3500.0
47075,60,2381.2,2618.8
47076,0,0.0,18875.0
47077,60,4031.3,968.7
47078,29,3181.38,8818.62
47079,0,0.0,10000.0
47080,29,449.42,14550.58
47081,60,6838.09,9161.91
47082,29,18114.82,1885.18
47083,0,0.0,12000.0
47084,0,0.0,5000.0
47085,60,9395.02,10604.98
47086,29,8283.83,3716.17
47087,60,6053.87,3946.13
47088,0,0.0,28000.0
47089,60,9176.98,823.02
47090,0,0.0,7600.0
47091,0,0.0,25000.0
47092,60,11319.5,13055.5
47093,60,21794.59,6205.41
47094,60,8273.0,3727.0
47095,60,12800.0,0.0
47096,0,0.0,21000.0
47097,60,1860.08,3139.92
47098,0,0.0,5400.0
47099,60,8789.35,9210.65
47100,0,0.0,5950.0
47101,0,0.0,5000.0
47102,29,11894.33,5105.67
47103,60,13228.03,7771.97
47104,29,2098.79,1501.21
47105,60,28660.96,6339.04
47106,0,0.0,21850.0
47107,637,0.0,4762.46
47108,29,18603.88,1396.12
47109,60,3010.69,989.31
47110,60,14355.47,644.53
47111,182,0.0,11174.79
47112,0,0.0,25000.0
47113,0,0.0,20000.0
47114,60,1470.04,2529.96
47115,60,21398.72,13601.28
47116,851,0.0,3941.39
47117,0,0.0,3800.0
47118,0,0.0,3000.0
47119,29,3377.21,14622.79
47120,60,4742.69,5257.31
47121,0,0.0,4325.0
47122,0,0.0,12000.0
47123,575,0.0,3921.62
47124,0,0.0,25000.0
47125,60,458.84,6741.16
47126,60,29294.65,4305.35
47127,0,0.0,10000.0
47128,60,8517.55,1482.45
47129,0,0.0,7500.0
47130,0,0.0,9100.0
47131,0,0.0,19725.0
47132,60,5335.57,2664.43
47133,60,7311.74,1088.26
47134,1763,0.0,3575.8
47135,0,0.0,9500.0
47136,0,0.0,10000.0
47137,0,0.0,8000.0
47138,1094,0.0,986.09
47139,29,20130.12,14869.88
47140,0,0.0,13275.0
47141,60,6960.03,3039.97
47142,0,0.0,9000.0
47143,0,0.0,9600.0
47144,60,7231.74,2793.26
47145,60,29465.7,5534.3
47146,0,0.0,35000.0
47147,0,0.0,8000.0
47148,0,0.0,12000.0
47149,29,19924.62,4075.38
47150,0,0.0,24000.0
47151,60,18534.23,2465.77
47152,1521,0.0,93.98
47153,60,9286.24,213.76
47154,60,5618.69,1381.31
47155,60,4067.1,932.9
47156,1003,0.0,9243.61
47157,0,0.0,21450.0
47158,60,24439.96,1560.04
47159,60,13478.32,1521.68
47160,0,0.0,15200.0
47161,0,0.0,17975.0
47162,0,0.0,35000.0
47163,0,0.0,18000.0
47164,1125,0.0,1566.88
47165,0,0.0,6725.0
47166,0,0.0,25675.0
47167,29,19061.94,10938.06
47168,0,0.0,12000.0
47169,972,0.0,16273.96
47170,0,0.0,13000.0
47171,29,4471.51,19528.49
47172,1094,0.0,262.37
47173,29,10102.46,1897.54
47174,0,0.0,12000.0
47175,0,0.0,25000.0
47176,0,0.0,5000.0
47177,0,0.0,15000.0
47178,60,1491.61,1333.39
47179,60,23418.76,581.24
47180,60,12997.38,12002.62
47181,0,0.0,12000.0
47182,0,0.0,35000.0
47183,60,1605.22,7694.78
47184,29,18846.14,1953.86
47185,0,0.0,4000.0
47186,0,0.0,1000.0
47187,29,31351.12,3648.88
47188,60,5036.34,763.66
47189,0,0.0,9600.0
47190,29,6291.51,4908.49
47191,637,0.0,2400.64
47192,60,1947.74,2052.26
47193,0,0.0,30000.0
47194,60,2878.78,5121.22
47195,60,4559.46,5040.54
47196,0,0.0,12000.0
47197,60,20895.27,3104.73
47198,0,0.0,7200.0
47199,0,0.0,2000.0
47200,0,0.0,10375.0
47201,0,0.0,25500.0
47202,60,1265.11,234.89
47203,0,0.0,1000.0
47204,60,2282.82,12717.18
47205,0,0.0,20000.0
47206,60,25000.0,0.0
47207,60,9107.84,14892.16
47208,60,3193.6,2406.4
47209,60,14105.4,7494.6
47210,0,0.0,12000.0
47211,0,0.0,10000.0
47212,60,21113.59,6886.41
47213,0,0.0,28000.0
47214,29,15009.76,10415.24
47215,0,0.0,14000.0
47216,0,0.0,12500.0
47217,0,0.0,12000.0
47218,0,0.0,12000.0
47219,0,0.0,10000.0
47220,60,15726.84,14273.16
47221,60,2389.84,8810.16
47222,29,7237.84,2762.16
47223,0,0.0,6000.0
47224,60,7411.84,10588.16
47225,60,4890.9,109.1
47226,0,0.0,6000.0
47227,60,7511.35,4588.65
47228,0,0.0,15000.0
47229,0,0.0,15000.0
47230,60,1175.55,24.45
47231,1247,0.0,1807.35
47232,0,0.0,7200.0
47233,29,5668.21,18331.79
47234,912,0.0,6014.3
47235,60,7588.53,2411.47
47236,606,0.0,3914.02
47237,0,0.0,10000.0
47238,0,0.0,12000.0
47239,60,3516.03,483.97
47240,0,0.0,2400.0
47241,0,0.0,14000.0
47242,60,8263.67,15736.33
47243,29,17752.89,8647.11
47244,60,2400.0,0.0
47245,60,1188.6,16811.4
47246,60,11578.16,3421.84
47247,29,8328.28,3671.72
47248,0,0.0,16250.0
47249,0,0.0,20000.0
47250,0,0.0,6000.0
47251,60,2528.16,17471.84
47252,759,0.0,8088.88
47253,60,8315.88,1684.12
47254,0,0.0,5000.0
47255,60,3129.24,6870.76
47256,0,0.0,10000.0
47257,60,6143.66,3856.34
47258,60,30000.0,0.0
47259,0,0.0,8000.0
47260,60,32644.79,2355.21
47261,90,3451.55,1548.45
47262,29,3321.35,1778.65
47263,0,0.0,12000.0
47264,0,0.0,14775.0
47265,851,0.0,14105.4
47266,60,13637.06,6362.94
47267,29,1377.81,13622.19
47268,60,1433.09,1566.91
47269,60,21143.63,2856.37
47270,0,0.0,25000.0
47271,0,0.0,21000.0
47272,60,5000.0,0.0
47273,60,4894.19,1505.81
47274,0,0.0,9000.0
47275,0,0.0,6000.0
47276,60,6020.21,3979.79
47277,29,36286.25,3713.75
47278,29,10736.0,1264.0
47279,575,0.0,7244.11
47280,972,0.0,7560.7
47281,29,9660.91,1339.09
47282,60,8354.38,9645.62
47283,1033,0.0,1919.82
47284,60,16600.3,18399.7
47285,29,6308.19,3291.81
47286,728,0.0,10840.82
47287,60,1785.91,5414.09
47288,60,11360.85,6589.15
47289,0,0.0,10000.0
47290,0,0.0,10300.0
47291,29,7883.92,12116.08
47292,0,0.0,10000.0
47293,0,0.0,7000.0
47294,0,0.0,12150.0
47295,0,0.0,12000.0
47296,0,0.0,10000.0
47297,29,14688.31,15311.69
47298,0,0.0,20000.0
47299,0,0.0,20000.0
47300,0,0.0,5000.0
47301,29,3670.15,16329.85
47302,547,0.0,6666.76
47303,0,0.0,5600.0
47304,0,0.0,6500.0
47305,0,0.0,15500.0
47306,0,0.0,22400.0
47307,29,1933.93,28066.07
47308,60,1712.12,787.88
47309,0,0.0,7999.99
47310,60,9680.26,11319.74
47311,0,0.0,6500.0
47312,60,4595.58,854.42
47313,0,0.0,21000.0
47314,302,0.0,4949.09
47315,60,13839.04,2960.96
47316,60,7484.75,2115.25
47317,0,0.0,3500.0
47318,1977,0.0,529.91
47319,60,13519.99,1880.01
47320,0,0.0,35000.0
47321,60,15870.82,2929.18
47322,60,21571.24,1428.76
47323,0,0.0,28000.0
47324,29,8884.33,715.67
47325,29,3198.08,5876.92
47326,1429,0.0,3487.06
47327,29,8232.7,492.3
47328,60,6222.31,10577.69
47329,0,0.0,18000.0
47330,0,0.0,10000.0
47331,60,12257.65,5742.35
47332,0,0.0,7800.0
47333,60,1029.82,10470.18
47334,333,0.0,151.48
47335,60,19249.58,8750.42
47336,333,0.0,1876.23
47337,60,6625.37,13374.63
47338,60,13356.63,643.37
47339,29,2944.77,1055.23
47340,0,0.0,5000.0
47341,0,0.0,7000.0
47342,0,0.0,3600.0
47343,0,0.0,5000.0
47344,60,1013.24,3986.76
47345,333,0.0,3478.45
47346,0,0.0,24650.0
47347,0,0.0,9000.0
47348,0,0.0,20000.0
47349,29,3403.3,24596.7
47350,0,0.0,8000.0
47351,182,0.0,4200.56
47352,0,0.0,6000.0
47353,60,13746.01,11253.99
47354,29,19473.55,526.45
47355,60,13434.48,6965.52
47356,60,16658.9,19091.1
47357,0,0.0,7000.0
47358,0,0.0,6600.0
47359,363,0.0,916.32
47360,0,0.0,5500.0
47361,0,0.0,30000.0
47362,60,19009.34,990.66
47363,60,14355.47,644.53
47364,29,486.67,2513.33
47365,60,18667.17,1532.83
47366,333,0.0,4233.81
47367,0,0.0,3500.0
47368,0,0.0,15000.0
47369,60,3073.66,426.34
47370,0,0.0,3300.0
47371,29,13670.23,329.77
47372,60,20834.83,3165.17
47373,60,38960.43,1039.57
47374,333,0.0,12206.01
47375,0,0.0,12000.0
47376,29,7489.17,6910.83
47377,60,6235.4,5764.6
47378,0,0.0,35000.0
47379,972,0.0,1339.89
47380,0,0.0,28000.0
47381,0,0.0,12000.0
47382,0,0.0,15850.0
47383,60,18872.39,1127.61
47384,60,14346.87,6653.13
47385,29,7442.38,7557.62
47386,60,2517.58,982.42
47387,1521,0.0,1540.7
47388,60,1381.39,3618.61
47389,29,13853.54,14146.46
47390,29,3348.1,5651.9
47391,0,0.0,24500.0
47392,0,0.0,10000.0
47393,60,12772.3,11227.7
47394,0,0.0,3200.0
47395,0,0.0,3350.0
47396,0,0.0,5000.0
47397,29,2919.17,5080.83
47398,241,0.0,1894.99
47399,29,23721.78,278.22
47400,0,0.0,10000.0
47401,60,4875.43,1124.57
47402,60,4560.91,2414.09
47403,60,2432.69,9567.31
47404,29,13385.28,5014.72
47405,0,0.0,10000.0
47406,60,6624.47,1375.53
47407,60,9763.91,236.09
47408,0,0.0,24000.0
47409,0,0.0,5000.0
47410,29,10828.09,1171.91
47411,0,0.0,25000.0
47412,0,0.0,24000.0
47413,60,3853.2,1646.8
47414,0,0.0,7000.0
47415,60,7156.93,2843.07
47416,60,5588.62,4011.38
47417,0,0.0,4500.0
47418,0,0.0,30000.0
47419,60,1311.83,1488.17
47420,516,0.0,0.0
47421,0,0.0,5000.0
47422,29,4257.26,6542.74
47423,0,0.0,13800.0
47424,0,0.0,24000.0
47425,29,9067.08,3932.92
47426,0,0.0,10000.0
47427,0,0.0,12500.0
47428,60,9972.54,4427.46
47429,121,8498.04,9501.96
47430,60,12936.02,12063.98
47431,667,0.0,2588.4
47432,0,0.0,28000.0
47433,698,0.0,2792.66
47434,0,0.0,20000.0
47435,516,0.0,7170.43
47436,0,0.0,15000.0
47437,60,2744.54,2055.46
47438,790,0.0,5145.6
47439,0,0.0,6000.0
47440,0,0.0,20000.0
47441,60,3461.77,8538.23
47442,60,4628.22,1596.78
47443,60,13538.73,21461.27
47444,0,0.0,13000.0
47445,60,6579.0,1421.0
47446,29,11582.97,23417.03
47447,29,9343.76,1656.24
47448,60,2736.79,2263.21
47449,60,15000.0,0.0
47450,0,0.0,20000.0
47451,29,24417.61,582.39
47452,60,18279.25,11720.75
47453,60,3374.43,1125.57
47454,29,13351.52,1223.48
47455,29,11600.0,400.0
47456,29,1685.16,714.84
47457,0,0.0,6000.0
47458,0,0.0,2400.0
47459,60,8170.87,1829.13
47460,0,0.0,10000.0
47461,60,1909.71,1090.29
47462,29,24121.86,878.14
47463,0,0.0,18000.0
47464,29,13877.36,4122.64
47465,0,0.0,5000.0
47466,272,0.0,439.53
47467,0,0.0,6400.0
47468,0,0.0,23325.0
47469,516,0.0,4107.04
47470,60,6025.87,3974.13
47471,0,0.0,7350.0
47472,0,0.0,12000.0
47473,0,0.0,17100.0
47474,29,4463.32,1536.68
47475,0,0.0,25075.0
47476,29,13195.16,6804.84
47477,60,10344.57,5655.43
47478,29,2896.99,13103.01
47479,29,12662.91,11337.09
47480,0,0.0,10800.0
47481,29,3884.13,315.87
47482,29,4439.0,361.0
47483,29,15838.6,12161.4
47484,60,2396.64,3603.36
47485,60,2889.93,20210.07
47486,0,0.0,20000.0
47487,60,12367.19,1632.81
47488,0,0.0,10500.0
47489,60,15311.79,4688.21
47490,0,0.0,20000.0
47491,0,0.0,19200.0
47492,60,3666.61,1333.39
47493,0,0.0,12000.0
47494,60,3641.78,16358.22
47495,29,25188.5,2811.5
47496,0,0.0,12000.0
47497,0,0.0,10000.0
47498,60,8112.64,387.36
47499,0,0.0,14000.0
47500,790,0.0,2963.15
47501,0,0.0,6000.0
47502,60,3823.4,3176.6
47503,60,8442.0,6558.0
47504,29,3505.98,3694.02
47505,60,12731.53,1668.47
47506,0,0.0,32000.0
47507,29,2700.32,2299.68
47508,60,929.19,14070.81
47509,0,0.0,12000.0
47510,29,10137.37,4862.63
47511,60,15763.28,13936.72
47512,0,0.0,6500.0
47513,0,0.0,6000.0
47514,29,2332.59,1167.41
47515,29,15050.45,9949.55
47516,60,2588.46,61.54
47517,0,0.0,9875.0
47518,0,0.0,3000.0
47519,363,0.0,4715.41
47520,29,3354.01,14645.99
47521,60,9881.96,6118.04
47522,29,5066.12,2933.88
47523,60,8732.26,1267.74
47524,0,0.0,10000.0
47525,60,3640.25,20859.75
47526,0,0.0,25000.0
47527,516,0.0,2560.79
47528,60,8859.98,7140.02
47529,60,3984.05,4015.95
47530,60,10609.61,1390.39
47531,0,0.0,1300.0
47532,0,0.0,8000.0
47533,0,0.0,7000.0
47534,0,0.0,7000.0
47535,210,0.0,332.04
47536,29,19737.01,4262.99
47537,29,18654.17,1345.83
47538,29,16447.5,3552.5
47539,29,24259.47,15740.53
47540,0,0.0,18000.0
47541,759,0.0,5388.09
47542,29,14644.03,355.97
47543,0,0.0,1100.0
47544,0,0.0,20000.0
47545,0,0.0,4500.0
47546,60,11589.56,8410.44
47547,0,0.0,3825.0
47548,0,0.0,10300.0
47549,60,30000.0,0.0
47550,0,0.0,3200.0
47551,29,30793.58,9206.42
47552,606,0.0,3470.6
47553,60,9775.13,224.87
47554,0,0.0,18350.0
47555,0,0.0,3500.0
47556,29,17304.89,12695.11
47557,241,0.0,3233.96
47558,0,0.0,6000.0
47559,0,0.0,21000.0
47560,60,3116.04,16883.96
47561,60,6411.94,1588.06
47562,0,0.0,5000.0
47563,60,22833.85,3566.15
47564,60,11247.8,10752.2
47565,60,2645.26,9354.74
47566,121,0.0,5130.53
47567,0,0.0,8000.0
47568,0,0.0,24000.0
47569,1398,0.0,601.37
47570,60,5369.72,14630.28
47571,0,0.0,20000.0
47572,60,5074.24,925.76
47573,0,0.0,8250.0
47574,0,0.0,9000.0
47575,29,2385.52,689.48
47576,516,0.0,5254.94
47577,0,0.0,20000.0
47578,60,9036.11,963.89
47579,0,0.0,3000.0
47580,0,0.0,22500.0
47581,60,8812.42,3187.58
47582,0,0.0,12000.0
47583,0,0.0,11200.0
47584,29,14379.05,9620.95
47585,0,0.0,9600.0
47586,0,0.0,6000.0
47587,60,17993.15,7006.85
47588,29,15331.86,2668.14
47589,455,0.0,1860.15
47590,1368,0.0,832.08
47591,1886,0.0,4518.34
47592,29,27721.95,7503.05
47593,121,8963.05,6036.95
47594,60,12829.43,7170.57
47595,0,0.0,35000.0
47596,0,0.0,28000.0
47597,29,2857.59,4142.41
47598,0,0.0,13000.0
47599,0,0.0,15000.0
47600,29,1988.93,19011.07
47601,60,9861.11,5138.89
47602,0,0.0,25000.0
47603,90,9388.23,611.77
47604,0,0.0,15000.0
47605,60,15232.96,167.04
47606,272,0.0,384.26
47607,60,7643.26,4931.74
47608,1064,0.0,380.0
47609,0,0.0,28000.0
47610,0,0.0,17850.0
47611,60,3543.77,11456.23
47612,759,0.0,6387.37
47613,0,0.0,30000.0
47614,0,0.0,17200.0
47615,0,0.0,24000.0
47616,60,805.49,1694.51
47617,0,0.0,11200.0
47618,29,8293.51,1706.49
47619,60,3693.7,306.3
47620,60,24595.34,5404.66
47621,60,16000.0,0.0
47622,60,8013.49,1986.51
47623,0,0.0,3000.0
47624,60,19000.0,0.0
47625,0,0.0,13000.0
47626,0,0.0,10500.0
47627,0,0.0,5375.0
47628,575,0.0,1910.46
47629,60,4729.56,5270.44
47630,29,18852.32,11147.68
47631,0,0.0,15000.0
47632,0,0.0,8000.0
47633,0,0.0,3000.0
47634,0,0.0,7600.0
47635,0,0.0,22000.0
47636,60,29510.71,10489.29
47637,1368,0.0,3050.97
47638,0,0.0,2500.0
47639,60,9760.91,239.09
47640,60,3680.96,1319.04
47641,759,0.0,1736.01
47642,60,4828.2,6371.8
47643,0,0.0,20000.0
47644,0,0.0,10200.0
47645,0,0.0,10000.0
47646,363,0.0,5186.39
47647,0,0.0,6000.0
47648,0,0.0,12500.0
47649,60,2928.27,71.73
47650,0,0.0,16000.0
47651,60,4547.5,19452.5
47652,60,6952.34,2647.66
47653,60,2924.41,2075.59
47654,0,0.0,16000.0
47655,60,261.88,8138.12
47656,60,2516.3,5483.7
47657,60,8500.0,0.0
47658,0,0.0,4825.0
47659,60,14555.62,1444.38
47660,0,0.0,12000.0
47661,455,0.0,1773.9
47662,728,0.0,6648.94
47663,151,1804.6,195.4
47664,60,5925.54,2499.46
47665,60,23231.75,5568.25
47666,0,0.0,18725.0
